pos	label	time	x	y	area	state	auto_type	final_state	is_fresh
180	1	138	141.0	149.0	1216.0	P	0	L	False
180	1	139	141.0	150.0	1213.0	S	1	L	False
180	1	140	141.0	151.0	1209.0	P	0	L	False
180	1	141	142.0	150.0	1193.0	P	0	L	False
180	1	142	141.0	150.0	1139.0	P	0	L	False
180	1	143	138.0	146.0	1597.0	P	0	L	False
181	1	1	154.0	155.0	468.0	P	0	S	False
181	1	2	149.0	158.0	433.0	S	1	S	False
181	1	3	149.0	158.0	432.0	P	0	S	False
181	1	4	148.0	159.0	492.0	P	0	S	False
181	1	5	146.0	161.0	472.0	S	1	S	False
181	1	6	146.0	161.0	469.0	P	0	S	False
181	1	7	145.0	161.0	479.0	P	0	S	False
181	1	8	143.0	162.0	543.0	P	0	S	False
181	1	9	141.0	163.0	548.0	S	1	S	False
181	1	10	141.0	163.0	527.0	P	0	S	False
181	1	11	140.0	164.0	541.0	P	0	S	False
181	1	12	140.0	165.0	572.0	P	1	S	False
181	1	13	140.0	165.0	584.0	P	0	S	False
181	1	14	138.0	166.0	526.0	S	1	S	False
181	1	15	137.0	169.0	502.0	P	0	S	False
181	1	16	134.0	171.0	527.0	P	0	S	False
181	1	17	134.0	173.0	545.0	P	1	S	False
181	1	18	130.0	175.0	527.0	P	0	S	False
181	1	19	125.0	178.0	505.0	S	1	S	False
181	1	20	124.0	178.0	474.0	P	0	S	False
181	1	21	124.0	177.0	515.0	P	0	S	False
181	1	22	123.0	184.0	577.0	P	0	S	False
181	1	23	121.0	185.0	575.0	P	0	S	False
181	1	24	118.0	187.0	523.0	S	1	S	False
181	1	25	119.0	187.0	559.0	P	0	S	False
181	1	26	120.0	189.0	584.0	P	0	S	False
181	1	27	121.0	188.0	615.0	P	0	S	False
181	1	28	122.0	187.0	617.0	S	1	S	False
181	1	29	121.0	186.0	589.0	P	0	S	False
181	1	30	123.0	185.0	615.0	P	0	S	False
181	1	31	124.0	184.0	648.0	P	0	S	False
181	1	32	124.0	181.0	623.0	S	1	S	False
181	1	33	124.0	181.0	604.0	P	0	S	False
181	1	34	124.0	181.0	630.0	P	0	S	False
181	1	35	124.0	181.0	702.0	P	0	S	False
181	1	36	122.0	180.0	692.0	P	0	S	False
181	1	37	122.0	180.0	665.0	S	0	S	False
181	1	38	123.0	179.0	630.0	P	0	S	False
181	1	39	122.0	180.0	664.0	P	0	S	False
181	1	40	123.0	179.0	678.0	P	0	S	False
181	1	41	122.0	180.0	733.0	P	0	S	False
181	1	42	120.0	180.0	754.0	S	1	S	False
181	1	43	123.0	178.0	715.0	P	0	S	False
181	1	44	127.0	175.0	732.0	P	0	S	False
181	1	45	127.0	174.0	766.0	P	0	S	False
181	1	46	128.0	172.0	783.0	P	0	S	False
181	1	47	127.0	169.0	767.0	P	1	S	False
181	1	48	129.0	168.0	742.0	S	0	S	False
181	1	49	129.0	168.0	764.0	P	0	S	False
181	1	50	130.0	167.0	775.0	P	0	S	False
181	1	51	128.0	169.0	829.0	P	0	S	False
181	1	52	129.0	169.0	857.0	P	0	S	False
181	1	53	128.0	168.0	880.0	P	0	S	False
181	1	54	129.0	168.0	850.0	P	0	S	False
181	1	55	130.0	171.0	843.0	S	1	S	False
181	1	56	129.0	176.0	819.0	P	0	S	False
181	1	57	129.0	177.0	847.0	P	0	S	False
181	1	58	128.0	178.0	878.0	P	0	S	False
181	1	59	126.0	177.0	902.0	P	0	S	False
181	1	60	126.0	177.0	890.0	P	0	S	False
181	1	61	126.0	177.0	937.0	P	0	S	False
181	1	62	126.0	177.0	919.0	P	0	S	False
181	1	63	126.0	178.0	876.0	S	1	S	False
181	1	64	125.0	178.0	893.0	P	0	S	False
181	1	65	125.0	178.0	926.0	P	0	S	False
181	1	66	123.0	179.0	909.0	P	0	S	False
181	1	67	123.0	179.0	928.0	P	0	S	False
181	1	68	123.0	179.0	930.0	P	0	S	False
181	1	69	123.0	179.0	961.0	P	0	S	False
181	1	70	125.0	179.0	978.0	P	0	S	False
181	1	71	121.0	180.0	953.0	P	0	S	False
181	1	72	121.0	180.0	907.0	S	1	S	False
181	1	73	121.0	180.0	911.0	P	0	S	False
181	1	74	121.0	180.0	921.0	P	0	S	False
181	1	75	121.0	179.0	751.0	P	0	S	False
181	1	76	121.0	179.0	759.0	P	0	S	False
181	1	77	120.0	179.0	767.0	P	0	S	False
181	1	78	120.0	179.0	750.0	P	0	S	False
181	1	79	121.0	179.0	757.0	P	0	S	False
181	1	80	120.0	179.0	782.0	P	0	S	False
181	1	81	121.0	182.0	713.0	P	0	S	False
181	1	82	122.0	184.0	682.0	P	0	S	False
181	1	83	121.0	184.0	666.0	P	0	S	False
181	1	84	122.0	183.0	684.0	P	0	S	False
181	1	85	123.0	184.0	674.0	P	0	S	False
181	1	86	123.0	181.0	668.0	P	0	S	False
181	1	87	124.0	179.0	650.0	P	0	S	False
181	1	88	125.0	180.0	644.0	P	0	S	False
181	1	89	127.0	178.0	626.0	P	0	S	False
181	1	90	127.0	178.0	628.0	P	0	S	False
181	1	91	127.0	178.0	620.0	P	0	S	False
181	1	92	127.0	178.0	610.0	P	0	S	False
181	1	93	127.0	178.0	602.0	P	0	S	False
181	1	94	126.0	178.0	617.0	P	0	S	False
181	1	95	127.0	177.0	612.0	P	0	S	False
181	1	96	127.0	177.0	600.0	P	0	S	False
181	1	97	127.0	178.0	606.0	P	0	S	False
181	1	98	127.0	178.0	589.0	P	0	S	False
181	1	99	127.0	178.0	588.0	P	0	S	False
181	1	100	128.0	178.0	590.0	P	0	S	False
181	1	101	127.0	178.0	599.0	P	0	S	False
181	1	102	128.0	178.0	586.0	P	0	S	False
181	1	103	128.0	178.0	569.0	P	0	S	False
181	1	104	127.0	178.0	582.0	P	0	S	False
181	1	105	125.0	177.0	628.0	P	0	S	False
181	1	106	124.0	177.0	615.0	P	0	S	False
181	1	107	124.0	176.0	614.0	P	0	S	False
181	1	108	124.0	177.0	613.0	P	0	S	False
181	1	109	124.0	176.0	619.0	P	0	S	False
181	1	110	123.0	176.0	614.0	P	0	S	False
181	1	111	124.0	177.0	614.0	P	0	S	False
181	1	112	123.0	176.0	616.0	P	0	S	False
181	1	113	123.0	176.0	617.0	P	0	S	False
181	1	114	123.0	176.0	615.0	P	0	S	False
181	1	115	123.0	177.0	615.0	P	0	S	False
181	1	116	123.0	176.0	619.0	P	0	S	False
181	1	117	123.0	176.0	611.0	P	0	S	False
181	1	118	123.0	177.0	615.0	P	0	S	False
181	1	119	123.0	178.0	577.0	P	0	S	False
181	1	120	121.0	177.0	590.0	P	0	S	False
181	1	121	121.0	178.0	595.0	P	0	S	False
181	1	122	121.0	177.0	597.0	P	0	S	False
181	1	123	121.0	177.0	584.0	P	0	S	False
181	1	124	121.0	177.0	605.0	P	0	S	False
181	1	125	119.0	177.0	587.0	P	0	S	False
181	1	126	119.0	178.0	589.0	P	0	S	False
181	1	127	119.0	178.0	583.0	P	0	S	False
181	1	128	119.0	178.0	580.0	P	0	S	False
181	1	129	119.0	178.0	591.0	P	0	S	False
181	1	130	118.0	178.0	584.0	P	0	S	False
181	1	131	118.0	177.0	579.0	P	0	S	False
181	1	132	118.0	177.0	569.0	P	0	S	False
181	1	133	118.0	178.0	569.0	P	0	S	False
181	1	134	118.0	178.0	554.0	P	0	S	False
181	1	135	118.0	178.0	553.0	P	0	S	False
181	1	136	118.0	178.0	567.0	P	0	S	False
181	1	137	118.0	178.0	562.0	P	0	S	False
181	1	138	118.0	179.0	568.0	P	0	S	False
181	1	139	118.0	178.0	584.0	P	0	S	False
181	1	140	118.0	178.0	574.0	P	0	S	False
181	1	141	117.0	178.0	551.0	P	0	S	False
181	1	142	117.0	178.0	556.0	P	0	S	False
181	1	143	117.0	178.0	567.0	P	0	S	False
181	18	1	135.0	138.0	572.0	P	0	S	False
181	18	2	128.0	141.0	516.0	S	1	S	False
181	18	3	127.0	143.0	508.0	P	0	S	False
181	18	4	126.0	143.0	579.0	P	0	S	False
181	18	5	124.0	143.0	644.0	P	0	S	False
181	18	6	124.0	143.0	591.0	S	1	S	False
181	18	7	123.0	144.0	594.0	P	0	S	False
181	18	8	119.0	146.0	623.0	P	0	S	False
181	18	9	118.0	146.0	583.0	S	0	S	False
181	18	10	117.0	148.0	607.0	P	0	S	False
181	18	11	116.0	148.0	626.0	P	0	S	False
181	18	12	116.0	149.0	578.0	S	1	S	False
181	18	13	116.0	149.0	592.0	P	0	S	False
181	18	14	114.0	151.0	627.0	P	0	S	False
181	18	15	113.0	152.0	591.0	S	1	S	False
181	18	16	111.0	153.0	599.0	P	0	S	False
181	18	17	111.0	154.0	661.0	P	0	S	False
181	18	18	107.0	156.0	693.0	P	1	S	False
181	18	19	101.0	161.0	612.0	S	1	S	False
181	18	20	99.0	161.0	615.0	P	0	S	False
181	18	21	99.0	161.0	636.0	P	1	S	False
181	18	22	97.0	162.0	615.0	S	1	S	False
181	18	23	97.0	161.0	597.0	P	0	S	False
181	18	24	96.0	160.0	641.0	P	0	S	False
181	18	25	96.0	162.0	663.0	S	1	S	False
181	18	26	97.0	163.0	633.0	P	0	S	False
181	18	27	96.0	163.0	661.0	P	0	S	False
181	18	28	97.0	164.0	725.0	S	1	S	False
181	18	29	96.0	163.0	632.0	P	0	S	False
181	18	30	96.0	163.0	660.0	P	0	S	False
181	18	31	95.0	162.0	647.0	P	0	S	False
181	18	32	96.0	160.0	639.0	S	1	S	False
181	18	33	97.0	160.0	656.0	P	0	S	False
181	18	34	97.0	160.0	721.0	P	0	S	False
181	18	35	98.0	159.0	600.0	S	0	S	False
181	18	36	103.0	155.0	650.0	P	0	S	False
181	18	37	103.0	154.0	658.0	P	0	S	False
181	18	38	104.0	153.0	717.0	P	0	S	False
181	18	39	108.0	150.0	670.0	S	1	S	False
181	18	40	109.0	149.0	671.0	P	0	S	False
181	18	41	109.0	148.0	734.0	P	0	S	False
181	18	42	108.0	148.0	724.0	S	1	S	False
181	18	43	115.0	144.0	1040.0	P	1	S	False
181	18	44	112.0	138.0	753.0	P	0	S	False
181	18	45	113.0	137.0	758.0	P	0	S	False
181	18	46	115.0	135.0	883.0	P	0	S	False
181	18	47	113.0	135.0	609.0	S	0	S	False
181	18	48	114.0	132.0	663.0	P	0	S	False
181	18	49	114.0	132.0	694.0	P	0	S	False
181	18	50	115.0	132.0	750.0	P	0	S	False
181	18	51	117.0	127.0	745.0	S	1	S	False
181	18	52	125.0	133.0	1157.0	P	0	S	False
181	18	53	125.0	132.0	1155.0	P	0	S	False
181	18	54	126.0	132.0	1280.0	P	0	S	False
181	18	55	119.0	125.0	763.0	S	1	S	False
181	18	56	117.0	130.0	1071.0	P	0	S	False
181	18	57	116.0	130.0	1078.0	P	0	S	False
181	18	58	116.0	130.0	1102.0	P	0	S	False
181	18	59	116.0	121.0	621.0	S	1	S	False
181	18	60	118.0	129.0	1129.0	P	0	S	False
181	18	62	118.0	119.0	655.0	P	0	S	False
181	18	63	119.0	127.0	1146.0	P	0	S	False
181	18	64	120.0	117.0	762.0	S	1	S	False
181	18	65	120.0	116.0	776.0	P	0	S	False
181	18	66	118.0	120.0	790.0	P	0	S	False
181	18	67	120.0	120.0	823.0	P	0	S	False
181	18	68	119.0	120.0	790.0	P	0	S	False
181	18	69	122.0	118.0	793.0	S	1	S	False
181	18	70	122.0	118.0	779.0	P	0	S	False
181	18	71	121.0	117.0	735.0	P	1	S	False
181	18	72	122.0	117.0	831.0	P	0	S	False
181	18	73	121.0	117.0	856.0	P	0	S	False
181	18	74	121.0	116.0	863.0	P	0	S	False
181	18	75	121.0	116.0	862.0	P	0	S	False
181	18	76	126.0	111.0	1308.0	P	0	S	False
181	18	77	121.0	117.0	710.0	S	1	S	False
181	18	78	121.0	115.0	856.0	P	0	S	False
181	18	79	121.0	116.0	869.0	P	0	S	False
181	18	80	120.0	117.0	903.0	P	0	S	False
181	18	81	120.0	118.0	852.0	S	1	S	False
181	18	82	119.0	115.0	845.0	P	0	S	False
181	18	83	118.0	115.0	850.0	P	0	S	False
181	18	84	117.0	115.0	869.0	P	0	S	False
181	18	85	115.0	116.0	879.0	P	1	S	False
181	18	86	114.0	117.0	835.0	S	0	S	False
181	18	87	114.0	116.0	828.0	P	0	S	False
181	18	88	115.0	117.0	871.0	P	0	S	False
181	18	89	113.0	116.0	865.0	P	0	S	False
181	18	90	113.0	116.0	851.0	S	1	S	False
181	18	91	113.0	116.0	866.0	P	0	S	False
181	18	92	113.0	115.0	888.0	P	0	S	False
181	18	93	113.0	116.0	875.0	P	0	S	False
181	18	94	112.0	117.0	862.0	S	1	S	False
181	18	95	111.0	117.0	866.0	P	0	S	False
181	18	96	110.0	117.0	872.0	P	0	S	False
181	18	97	110.0	118.0	892.0	P	0	S	False
181	18	98	110.0	118.0	937.0	P	0	S	False
181	18	99	110.0	118.0	959.0	P	0	S	False
181	18	100	114.0	118.0	928.0	S	1	S	False
181	18	101	115.0	118.0	932.0	P	0	S	False
181	18	102	115.0	118.0	997.0	P	0	S	False
181	18	103	115.0	119.0	1004.0	P	0	S	False
181	18	104	114.0	119.0	969.0	P	0	S	False
181	18	105	113.0	121.0	940.0	S	0	S	False
181	18	106	112.0	122.0	1002.0	P	0	S	False
181	18	107	112.0	123.0	1043.0	P	0	S	False
181	18	108	113.0	125.0	1012.0	P	0	S	False
181	18	109	110.0	126.0	956.0	S	1	S	False
181	18	110	110.0	125.0	976.0	P	0	S	False
181	18	111	110.0	126.0	1002.0	P	0	S	False
181	18	112	110.0	126.0	1021.0	P	0	S	False
181	18	113	112.0	125.0	961.0	S	1	S	False
181	18	114	111.0	126.0	954.0	P	0	S	False
181	18	115	108.0	119.0	1576.0	P	0	S	False
181	18	116	108.0	119.0	1561.0	P	0	S	False
181	18	117	112.0	127.0	999.0	P	0	S	False
181	18	118	112.0	128.0	1027.0	P	0	S	False
181	18	119	108.0	130.0	917.0	P	0	S	False
181	18	120	110.0	130.0	993.0	S	0	S	False
181	18	121	107.0	122.0	1611.0	P	0	S	False
181	18	122	111.0	130.0	1009.0	P	0	S	False
181	18	123	110.0	130.0	1035.0	P	0	S	False
181	18	124	111.0	130.0	1023.0	P	0	S	False
181	18	125	111.0	130.0	983.0	S	1	S	False
181	18	126	111.0	131.0	1021.0	P	0	S	False
181	18	127	110.0	131.0	1061.0	P	0	S	False
181	18	128	111.0	130.0	1046.0	P	0	S	False
181	18	129	110.0	130.0	1079.0	P	0	S	False
181	18	130	110.0	131.0	1071.0	P	0	S	False
181	18	131	111.0	130.0	1094.0	P	0	S	False
181	18	132	111.0	131.0	1110.0	P	0	S	False
181	18	133	111.0	128.0	842.0	P	0	S	False
181	18	134	110.0	128.0	886.0	P	0	S	False
181	18	135	111.0	128.0	879.0	P	0	S	False
181	18	136	111.0	128.0	891.0	P	0	S	False
181	18	137	111.0	128.0	846.0	P	0	S	False
181	18	138	111.0	127.0	792.0	P	0	S	False
181	18	139	111.0	127.0	790.0	P	0	S	False
181	18	140	111.0	127.0	773.0	P	0	S	False
181	18	141	110.0	127.0	785.0	P	0	S	False
181	18	142	110.0	127.0	784.0	P	0	S	False
181	18	143	110.0	127.0	755.0	P	0	S	False
181	46	1	126.0	167.0	605.0	P	0	S	False
181	46	2	122.0	169.0	594.0	S	1	S	False
181	46	3	121.0	170.0	614.0	P	0	S	False
181	46	4	120.0	171.0	646.0	P	0	S	False
181	46	5	119.0	173.0	621.0	S	1	S	False
181	46	6	118.0	173.0	681.0	P	0	S	False
181	46	7	117.0	174.0	648.0	S	1	S	False
181	46	8	115.0	178.0	642.0	P	0	S	False
181	46	9	114.0	179.0	678.0	S	1	S	False
181	46	10	113.0	179.0	667.0	P	1	S	False
181	46	11	112.0	179.0	686.0	P	0	S	False
181	46	12	110.0	180.0	715.0	S	1	S	False
181	46	13	111.0	180.0	679.0	P	0	S	False
181	46	14	109.0	182.0	735.0	P	0	S	False
181	46	15	107.0	183.0	735.0	S	1	S	False
181	46	16	104.0	185.0	696.0	P	0	S	False
181	46	17	103.0	186.0	775.0	P	0	S	False
181	46	18	100.0	189.0	721.0	S	1	S	False
181	46	19	96.0	193.0	726.0	P	0	S	False
181	46	20	96.0	194.0	755.0	P	0	S	False
181	46	21	95.0	194.0	737.0	S	1	S	False
181	46	22	92.0	195.0	717.0	P	0	S	False
181	46	23	91.0	195.0	726.0	P	0	S	False
181	46	24	87.0	194.0	797.0	P	0	S	False
181	46	25	87.0	195.0	792.0	S	1	S	False
181	46	26	88.0	194.0	764.0	P	0	S	False
181	46	27	87.0	195.0	754.0	P	0	S	False
181	46	28	87.0	195.0	786.0	P	0	S	False
181	46	29	87.0	194.0	850.0	P	0	S	False
181	46	30	89.0	194.0	948.0	P	0	S	False
181	46	31	89.0	194.0	936.0	S	1	S	False
181	46	32	91.0	193.0	885.0	P	0	S	False
181	46	33	91.0	192.0	883.0	P	0	S	False
181	46	34	91.0	193.0	893.0	P	0	S	False
181	46	35	91.0	192.0	911.0	P	0	S	False
181	46	36	90.0	192.0	892.0	P	1	S	False
181	46	37	92.0	189.0	1148.0	P	1	S	False
181	46	38	89.0	186.0	883.0	P	0	S	False
181	46	39	88.0	186.0	926.0	P	0	S	False
181	46	40	89.0	185.0	927.0	P	0	S	False
181	46	41	88.0	186.0	932.0	P	0	S	False
181	46	42	85.0	180.0	906.0	P	0	S	False
181	46	43	88.0	180.0	886.0	P	0	S	False
181	46	44	92.0	179.0	850.0	P	0	S	False
181	46	45	93.0	178.0	872.0	P	0	S	False
181	46	46	93.0	177.0	868.0	P	0	S	False
181	46	47	93.0	178.0	883.0	P	0	S	False
181	46	48	94.0	177.0	921.0	P	0	S	False
181	46	49	94.0	177.0	932.0	P	0	S	False
181	46	50	95.0	176.0	913.0	P	0	S	False
181	46	51	93.0	175.0	915.0	P	0	S	False
181	46	52	93.0	176.0	875.0	P	0	S	False
181	46	71	90.0	160.0	901.0	P	0	S	False
181	46	72	90.0	160.0	913.0	P	0	S	False
181	46	73	90.0	161.0	903.0	P	0	S	False
181	46	74	89.0	160.0	898.0	P	0	S	False
181	46	75	89.0	160.0	908.0	P	0	S	False
181	46	76	89.0	160.0	935.0	P	0	S	False
181	46	77	88.0	161.0	960.0	P	0	S	False
181	46	78	89.0	160.0	964.0	P	0	S	False
181	46	79	89.0	161.0	955.0	P	0	S	False
181	46	80	89.0	161.0	950.0	P	0	S	False
181	46	81	89.0	160.0	949.0	P	1	S	False
181	46	82	83.0	156.0	958.0	P	0	S	False
181	46	83	82.0	155.0	930.0	P	0	S	False
181	46	84	78.0	153.0	914.0	P	0	S	False
181	46	85	75.0	152.0	952.0	P	0	S	False
181	46	86	71.0	153.0	932.0	P	0	S	False
181	46	87	71.0	153.0	955.0	P	0	S	False
181	46	88	72.0	154.0	942.0	P	0	S	False
181	46	89	70.0	154.0	925.0	P	0	S	False
181	46	90	70.0	156.0	984.0	P	0	S	False
181	46	91	70.0	158.0	1016.0	P	0	S	False
181	46	92	70.0	158.0	999.0	P	0	S	False
181	46	93	70.0	159.0	1007.0	P	0	S	False
181	46	94	67.0	158.0	977.0	P	0	S	False
181	46	95	64.0	158.0	841.0	P	0	S	False
181	46	96	65.0	159.0	930.0	P	0	S	False
181	46	97	65.0	160.0	955.0	P	0	S	False
181	46	98	65.0	160.0	940.0	P	0	S	False
181	46	99	65.0	161.0	971.0	P	0	S	False
181	46	100	65.0	162.0	996.0	P	1	S	False
181	46	101	63.0	159.0	1004.0	P	0	S	False
181	46	102	64.0	159.0	972.0	P	0	S	False
181	46	103	63.0	159.0	915.0	P	0	S	False
181	46	104	63.0	159.0	948.0	P	0	S	False
181	46	105	57.0	154.0	958.0	P	0	S	False
181	46	106	55.0	153.0	975.0	P	0	S	False
181	46	107	53.0	151.0	995.0	P	0	S	False
181	46	108	52.0	150.0	1007.0	P	0	S	False
181	46	109	51.0	149.0	956.0	P	0	S	False
181	46	110	50.0	149.0	963.0	P	0	S	False
181	46	111	50.0	149.0	940.0	P	0	S	False
181	46	112	50.0	148.0	999.0	P	0	S	False
181	46	113	49.0	148.0	939.0	P	0	S	False
181	46	114	49.0	146.0	983.0	P	0	S	False
181	46	115	50.0	147.0	996.0	P	0	S	False
181	46	116	50.0	146.0	1012.0	P	0	S	False
181	46	117	45.0	146.0	1418.0	P	0	S	False
181	46	118	50.0	147.0	992.0	P	0	S	False
181	46	119	50.0	146.0	968.0	P	0	S	False
181	46	120	51.0	146.0	968.0	P	0	S	False
181	46	121	50.0	146.0	953.0	P	0	S	False
181	46	122	50.0	146.0	987.0	P	0	S	False
181	46	123	53.0	146.0	791.0	P	0	S	False
181	46	124	45.0	145.0	1395.0	P	0	S	False
181	46	125	50.0	146.0	1009.0	P	0	S	False
181	46	126	54.0	146.0	798.0	P	0	S	False
181	46	127	46.0	145.0	1403.0	P	0	S	False
181	95	65	90.0	162.0	881.0	P	0	L	False
181	95	66	90.0	162.0	894.0	P	0	L	False
181	95	67	91.0	162.0	860.0	P	0	L	False
181	95	68	64.0	164.0	2738.0	P	0	L	False
181	95	69	62.0	164.0	2844.0	P	0	L	False
181	95	70	62.0	164.0	2828.0	P	0	L	False
181	95	71	37.0	165.0	1137.0	P	0	L	False
181	95	72	37.0	163.0	1168.0	P	0	L	False
181	95	73	37.0	164.0	1165.0	P	0	L	False
181	95	74	36.0	162.0	1071.0	P	0	L	False
181	95	75	36.0	162.0	1060.0	P	0	L	False
181	95	76	37.0	162.0	1067.0	P	0	L	False
181	95	77	37.0	162.0	1085.0	P	0	L	False
181	95	78	36.0	162.0	1058.0	P	1	L	False
181	95	79	36.0	163.0	1127.0	P	0	L	False
181	95	80	37.0	162.0	1147.0	P	0	L	False
181	95	81	36.0	160.0	1072.0	P	1	L	False
181	95	82	33.0	161.0	886.0	P	0	L	False
181	95	83	35.0	160.0	818.0	P	0	L	False
181	95	84	32.0	160.0	744.0	P	0	L	False
181	95	85	33.0	161.0	730.0	P	0	L	False
181	95	86	30.0	161.0	596.0	P	0	L	False
181	17	40	58.0	161.0	532.0	P	0	L	False
181	17	41	58.0	161.0	530.0	P	0	L	False
181	17	42	56.0	155.0	513.0	P	0	L	False
181	17	43	59.0	154.0	543.0	P	0	L	False
181	17	44	62.0	153.0	613.0	P	0	L	False
181	17	45	62.0	152.0	577.0	P	0	L	False
181	17	46	63.0	151.0	585.0	P	0	L	False
181	17	47	64.0	151.0	593.0	P	0	L	False
181	17	48	63.0	150.0	599.0	P	0	L	False
181	17	49	63.0	150.0	601.0	P	0	L	False
181	17	50	64.0	150.0	604.0	P	0	L	False
181	17	51	64.0	150.0	628.0	P	0	L	False
181	17	52	65.0	150.0	622.0	P	0	L	False
181	17	53	65.0	150.0	638.0	P	0	L	False
181	17	54	66.0	149.0	637.0	P	0	L	False
181	17	55	65.0	147.0	608.0	P	0	L	False
181	17	56	62.0	145.0	579.0	P	0	L	False
181	17	57	61.0	144.0	584.0	P	0	L	False
181	17	58	60.0	144.0	593.0	P	0	L	False
181	17	59	61.0	147.0	593.0	P	0	L	False
181	17	60	62.0	146.0	633.0	P	0	L	False
181	17	61	63.0	146.0	636.0	P	0	L	False
181	17	62	63.0	146.0	635.0	P	0	L	False
181	17	63	63.0	145.0	629.0	P	0	L	False
181	17	64	63.0	143.0	620.0	P	0	L	False
181	17	65	63.0	143.0	609.0	P	0	L	False
181	17	66	62.0	142.0	596.0	P	0	L	False
181	17	67	63.0	141.0	608.0	P	0	L	False
181	17	68	62.0	142.0	616.0	P	0	L	False
181	17	69	65.0	141.0	630.0	P	0	L	False
181	17	70	64.0	140.0	642.0	P	0	L	False
181	17	71	64.0	139.0	641.0	P	0	L	False
181	17	72	64.0	138.0	632.0	P	0	L	False
181	17	73	63.0	138.0	657.0	P	0	L	False
181	17	74	63.0	138.0	654.0	P	0	L	False
181	17	75	63.0	138.0	648.0	P	0	L	False
181	17	76	63.0	138.0	680.0	P	0	L	False
181	17	77	63.0	138.0	687.0	P	0	L	False
181	17	78	63.0	137.0	683.0	P	0	L	False
181	17	79	63.0	138.0	681.0	P	0	L	False
181	17	80	62.0	138.0	677.0	P	0	L	False
181	17	81	61.0	137.0	717.0	P	0	L	False
181	17	82	59.0	134.0	718.0	P	0	L	False
181	17	83	57.0	133.0	723.0	P	0	L	False
181	17	84	56.0	130.0	732.0	P	0	L	False
181	17	85	53.0	130.0	724.0	P	0	L	False
181	17	86	47.0	133.0	723.0	P	0	L	False
181	17	87	48.0	132.0	748.0	P	0	L	False
181	17	88	48.0	132.0	741.0	P	0	L	False
181	17	89	48.0	132.0	749.0	P	0	L	False
181	17	90	49.0	132.0	733.0	P	0	L	False
181	17	91	50.0	133.0	742.0	P	0	L	False
181	17	92	50.0	132.0	764.0	P	0	L	False
181	17	93	51.0	132.0	736.0	P	0	L	False
181	17	94	49.0	131.0	755.0	P	1	L	False
181	17	95	50.0	132.0	782.0	P	0	L	False
181	17	96	50.0	132.0	750.0	P	0	L	False
181	17	97	50.0	133.0	751.0	P	0	L	False
181	17	98	49.0	133.0	751.0	P	0	L	False
181	17	99	49.0	132.0	751.0	P	0	L	False
181	17	100	51.0	131.0	770.0	P	0	L	False
181	17	101	49.0	131.0	736.0	P	0	L	False
181	17	102	50.0	130.0	745.0	P	0	L	False
181	17	103	49.0	131.0	751.0	P	0	L	False
181	17	104	49.0	130.0	768.0	P	0	L	False
181	17	105	45.0	125.0	797.0	P	0	L	False
181	17	106	43.0	124.0	798.0	P	0	L	False
181	17	107	37.0	124.0	768.0	P	0	L	False
181	17	108	36.0	123.0	770.0	P	0	L	False
181	17	109	35.0	122.0	767.0	P	0	L	False
181	17	110	35.0	122.0	770.0	P	0	L	False
181	17	111	34.0	122.0	760.0	P	0	L	False
181	17	112	34.0	121.0	773.0	P	0	L	False
181	17	113	33.0	121.0	784.0	P	0	L	False
181	17	114	33.0	120.0	828.0	P	0	L	False
181	17	115	32.0	119.0	787.0	P	0	L	False
181	17	116	33.0	119.0	788.0	P	0	L	False
181	17	117	32.0	120.0	829.0	P	0	L	False
181	17	118	32.0	119.0	815.0	P	0	L	False
181	17	119	32.0	120.0	814.0	P	0	L	False
181	17	120	32.0	119.0	781.0	P	0	L	False
181	17	121	32.0	120.0	782.0	P	0	L	False
2263	1	1	162.0	92.0	638.0	S	0	L	False
2263	1	2	161.0	92.0	619.0	P	0	L	False
2263	1	3	160.0	93.0	642.0	P	0	L	False
2263	1	4	160.0	93.0	643.0	P	0	L	False
2263	1	5	160.0	91.0	613.0	S	0	L	False
2263	1	6	161.0	92.0	583.0	P	0	L	False
2263	1	7	158.0	92.0	605.0	P	0	L	False
2263	1	8	158.0	91.0	614.0	P	0	L	False
2263	1	9	158.0	91.0	623.0	P	0	L	False
2263	1	10	158.0	92.0	618.0	P	0	L	False
2263	1	11	156.0	93.0	626.0	P	0	L	False
2263	1	12	155.0	93.0	630.0	P	0	L	False
2263	1	13	155.0	92.0	642.0	P	0	L	False
2263	1	14	154.0	92.0	651.0	P	0	L	False
2263	1	15	155.0	92.0	643.0	P	0	L	False
2263	1	16	155.0	92.0	617.0	S	0	L	False
2263	1	17	155.0	93.0	594.0	P	0	L	False
2263	1	18	154.0	93.0	620.0	P	0	L	False
2263	1	19	153.0	93.0	635.0	P	0	L	False
2263	1	20	153.0	93.0	640.0	P	0	L	False
2263	1	21	154.0	93.0	639.0	P	0	L	False
2263	1	22	154.0	92.0	656.0	P	0	L	False
2263	1	23	154.0	93.0	666.0	P	0	L	False
2263	1	24	154.0	93.0	682.0	P	0	L	False
2263	1	25	152.0	93.0	676.0	P	1	L	False
2263	1	26	151.0	93.0	660.0	P	0	L	False
2263	1	27	151.0	93.0	668.0	P	0	L	False
2263	1	28	151.0	93.0	687.0	P	0	L	False
2263	1	29	152.0	92.0	689.0	P	0	L	False
